usuarioId,restauranteId,fechaVisita,consumo,conReserva
U0211,R103,2023-05-03,295.33,false
U0211,R173,2023-02-04,704.51,false
U0211,R137,2019-05-27,310.15,true
U0211,R057,2023-12-19,506.39,true
U0212,R093,2020-11-27,426.09,true
U0212,R157,2022-05-12,613.76,true
U0212,R166,2020-04-16,153.56,true
U0212,R012,2020-03-08,276.45,true
U0212,R087,2021-02-25,540.53,false
U0212,R039,2020-08-06,283.32,false
U0213,R067,2024-05-17,766.26,true
U0214,R102,2022-10-29,438.01,true
U0214,R120,2023-07-10,111.98,true
U0214,R168,2023-11-02,353.36,true
U0215,R082,2019-09-21,481.01,false
U0215,R176,2021-07-20,58.69,false
U0215,R109,2023-04-29,90.88,false
U0216,R190,2022-07-22,136.97,false
U0216,R129,2021-02-02,635.75,false
U0216,R137,2021-01-17,133.75,true
U0216,R109,2021-12-24,619.71,true
U0216,R039,2019-01-15,302.84,false
U0217,R132,2023-07-23,510.89,false
U0217,R112,2019-04-10,398.57,true
U0217,R032,2023-11-13,417.22,false
U0217,R013,2023-12-27,499.5,false
U0218,R109,2020-11-22,556.25,true
U0218,R139,2020-07-01,184.05,false
U0218,R107,2019-02-05,385.08,false
U0218,R163,2019-03-14,496.83,false
U0218,R188,2019-03-16,448.45,false
U0219,R045,2019-06-22,451.24,true
U0219,R187,2019-10-24,524.69,false
U0219,R071,2020-12-08,778.89,true
U0219,R188,2023-08-08,442.67,false
U0220,R020,2020-10-30,329.6,true
U0221,R186,2022-07-30,659.36,true
U0221,R098,2021-11-15,785.2,true
U0221,R087,2024-03-14,527.56,false
U0221,R109,2021-03-31,66.79,false
U0221,R185,2022-08-30,607.01,true
U0221,R111,2024-05-30,137.32,true
U0221,R147,2020-06-18,796.19,true
U0221,R178,2023-06-25,86.62,false
U0221,R056,2023-04-07,751.61,false
U0221,R192,2022-11-11,633.73,false
U0222,R172,2019-04-04,503.47,true
U0222,R174,2020-08-06,254.51,false
U0222,R054,2019-02-08,636.54,true
U0222,R071,2020-06-30,396.83,false
U0222,R025,2020-03-29,218.62,false
U0222,R057,2019-05-11,508.54,false
U0222,R151,2021-05-11,526.08,false
U0222,R139,2021-03-07,406.7,true
U0222,R088,2020-11-28,289.73,false
U0223,R119,2023-10-16,606.93,true
U0223,R137,2022-11-29,177.51,false
U0223,R066,2021-04-05,74.2,true
U0224,R125,2022-02-23,788.71,true
U0224,R054,2023-03-12,788.65,false
U0224,R078,2020-08-20,613.14,false
U0224,R173,2021-08-15,72.17,true
U0224,R160,2020-12-21,473.67,false
U0224,R196,2019-02-17,613.54,false
U0224,R143,2023-03-04,418.07,true
U0224,R097,2024-03-01,453.19,false
U0224,R156,2024-04-27,687.25,true
U0224,R102,2020-03-23,208.48,true
U0224,R147,2020-08-15,183.97,true
U0225,R103,2022-01-31,356.39,true
U0225,R108,2024-01-19,499.44,false
U0225,R198,2021-01-13,522.71,false
U0225,R129,2022-01-01,449.38,true
U0225,R104,2021-10-10,617.62,false
U0225,R116,2019-11-18,742.93,true
U0225,R103,2020-08-13,52.5,false
U0225,R196,2021-08-08,542.14,true
U0225,R099,2022-04-03,539.83,false
U0225,R106,2020-01-22,527.31,true
U0225,R036,2022-06-02,514.94,true
U0225,R154,2022-03-14,599.11,true
U0226,R157,2020-05-26,174.84,false
U0226,R176,2019-07-06,763.88,true
U0226,R191,2022-05-16,712.63,false
U0226,R142,2021-11-13,697.58,true
U0226,R118,2021-01-25,592.3,true
U0226,R045,2021-08-25,752.86,true
U0227,R034,2020-08-23,98.61,true
U0227,R053,2022-03-28,395.88,true
U0227,R176,2022-05-20,382.74,true
U0227,R046,2021-08-02,425.16,true
U0227,R155,2023-09-12,298.44,true
U0227,R063,2021-08-04,591.53,true
U0228,R192,2019-03-08,561.52,false
U0229,R121,2023-11-01,338.99,false
U0229,R067,2023-12-15,586.98,true
U0229,R184,2023-05-10,505.23,true
U0229,R113,2021-09-11,670.82,true
U0229,R075,2023-07-21,348.8,true
U0229,R094,2021-03-29,587.47,false
U0229,R110,2023-06-01,143.04,true
U0229,R068,2023-04-02,668.92,true
U0229,R185,2019-12-13,324.85,false
U0230,R063,2023-06-18,411.94,false
U0230,R025,2020-11-06,531.53,true
U0230,R118,2024-01-16,581.81,true
U0231,R088,2020-08-27,566.9,false
U0231,R116,2022-12-03,243.44,false
U0231,R153,2019-03-15,620.99,true
U0231,R134,2020-08-13,69.46,false
U0231,R145,2021-01-12,585.35,false
U0232,R041,2022-03-08,525.42,false
U0232,R183,2021-06-19,554.96,true
U0232,R191,2023-07-08,571.31,true
U0232,R156,2020-08-21,694.36,false
U0232,R164,2020-04-11,71.0,true
U0232,R150,2020-09-12,161.27,true
U0232,R067,2021-01-15,590.85,false
U0232,R123,2022-06-20,725.0,false
U0232,R165,2019-11-16,490.35,false
U0232,R134,2021-02-05,333.48,false
U0232,R166,2019-12-13,703.09,false
U0232,R045,2021-09-18,722.85,true
U0233,R017,2020-12-02,218.62,true
U0233,R058,2019-11-04,258.74,true
U0233,R167,2020-02-08,317.38,false
U0233,R146,2024-02-13,528.98,true
U0233,R192,2023-09-29,664.17,true
U0233,R190,2020-02-19,322.67,true
U0233,R103,2022-07-06,124.13,false
U0233,R130,2019-05-18,253.61,true
U0233,R015,2021-07-03,475.03,true
U0233,R063,2020-06-08,647.95,true
U0233,R177,2024-04-01,538.11,true
U0234,R177,2023-01-09,392.05,true
U0234,R156,2020-06-28,463.98,true
U0234,R191,2020-01-25,600.0,true
U0234,R034,2021-12-06,277.07,true
U0235,R063,2022-04-14,621.26,false
U0235,R119,2019-07-21,452.7,true
U0235,R082,2023-06-06,525.43,true
U0235,R123,2019-08-27,381.42,false
U0236,R026,2022-01-15,492.03,false
U0236,R077,2022-03-11,57.2,false
U0236,R029,2023-01-14,714.89,true
U0236,R151,2023-07-09,526.2,false
U0237,R065,2023-03-26,355.38,false
U0238,R162,2019-12-28,296.48,false
U0238,R132,2020-08-04,763.58,false
U0238,R068,2023-11-12,449.14,false
U0238,R071,2022-10-20,470.95,false
U0238,R161,2021-06-20,133.6,true
U0238,R125,2019-01-14,289.41,false
U0238,R127,2019-12-01,184.1,false
U0238,R173,2020-09-15,120.93,false
U0239,R164,2022-11-07,453.94,true
U0239,R050,2023-05-14,131.53,true
U0239,R055,2020-09-21,426.33,false
U0239,R197,2021-12-22,403.91,false
U0239,R157,2020-03-06,478.26,true
U0239,R083,2019-11-17,193.93,false
U0240,R041,2022-06-03,546.94,false
U0240,R133,2021-08-28,540.12,false
U0240,R200,2023-01-27,252.04,false
U0241,R078,2021-01-29,158.74,false
U0241,R187,2020-12-25,671.92,false
U0241,R116,2020-09-22,368.97,false
U0241,R196,2021-05-04,54.25,false
U0241,R015,2021-04-17,315.21,true
U0241,R117,2023-04-20,255.66,true
U0241,R054,2022-09-17,587.5,false
U0241,R096,2019-02-18,291.38,false
U0242,R143,2022-02-20,604.26,true
U0242,R159,2021-10-27,380.08,false
U0242,R028,2019-06-02,232.35,false
U0242,R186,2021-09-09,756.12,false
U0242,R012,2023-05-19,544.56,false
U0242,R064,2020-07-27,790.2,false
U0243,R026,2019-04-25,529.72,false
U0244,R095,2021-06-16,742.7,true
U0244,R121,2019-10-03,710.64,true
U0244,R084,2023-05-07,599.34,true
U0244,R039,2022-04-22,274.14,true
U0244,R144,2019-06-30,378.7,false
U0244,R147,2022-01-24,622.09,false
U0244,R143,2021-12-23,662.98,true
U0244,R036,2023-05-01,627.43,false
U0244,R093,2024-01-28,629.53,true
U0245,R083,2021-08-17,220.76,false
U0245,R086,2020-02-12,558.25,false
U0245,R066,2022-05-21,610.74,true
U0246,R031,2022-08-08,358.08,false
U0246,R125,2023-06-23,86.02,true
U0246,R132,2021-02-03,62.15,false
U0247,R130,2023-11-24,648.71,false
U0248,R148,2020-11-14,525.78,true
U0248,R145,2019-07-08,780.67,true
U0248,R137,2019-11-21,648.94,true
U0248,R147,2024-03-04,401.34,true
U0248,R193,2019-05-30,625.34,false
U0249,R120,2021-07-13,717.02,true
U0249,R167,2020-11-07,104.77,false
U0249,R117,2021-12-16,635.83,false
U0249,R006,2021-04-02,481.05,true
U0249,R160,2023-08-24,342.46,true
U0250,R083,2021-05-24,162.87,true
U0250,R150,2022-10-13,625.83,false
U0250,R168,2022-09-24,200.25,false
U0250,R184,2023-11-12,482.64,true
U0251,R053,2020-09-23,186.19,true
U0251,R137,2022-05-17,758.37,true
U0251,R200,2019-09-18,455.06,true
U0252,R081,2024-03-16,222.58,true
U0252,R052,2020-09-12,172.47,false
U0252,R060,2024-04-01,739.91,false
U0252,R007,2019-10-09,708.23,false
U0252,R032,2023-09-05,761.01,true
U0252,R114,2023-11-12,607.96,true
U0253,R013,2021-07-04,378.91,true
U0253,R053,2023-04-28,335.38,true
U0253,R024,2019-12-25,430.03,true
U0253,R042,2023-03-30,207.23,false
U0253,R190,2022-05-23,318.79,false
U0253,R107,2020-01-27,207.75,true
U0253,R130,2021-01-06,408.48,true
U0254,R005,2019-01-15,335.02,false
U0254,R103,2024-05-23,693.12,false
U0254,R093,2024-04-20,282.49,true
U0254,R112,2024-04-21,685.86,false
U0254,R059,2022-12-07,113.34,false
U0254,R121,2019-02-02,763.48,false
U0254,R187,2022-08-18,723.0,true
U0254,R037,2023-10-02,236.75,true
U0255,R133,2019-11-15,155.17,false
U0255,R196,2019-03-21,95.89,true
U0255,R190,2022-09-15,269.81,false
U0256,R108,2019-12-20,180.98,true
U0256,R190,2023-07-16,657.74,true
U0256,R094,2023-12-06,743.72,true
U0257,R128,2020-02-22,279.55,false
U0258,R160,2020-10-19,71.36,true
U0258,R085,2019-02-28,716.62,true
U0258,R189,2023-11-21,158.26,false
U0258,R012,2022-01-09,332.78,true
U0258,R041,2019-07-25,61.2,true
U0259,R108,2019-05-16,134.31,false
U0259,R119,2021-04-30,692.11,false
U0260,R155,2023-07-16,527.64,false
U0260,R122,2021-08-19,724.66,false
U0260,R033,2020-10-23,542.28,false
U0261,R172,2023-01-07,122.3,false
U0261,R192,2023-08-30,688.98,true
U0261,R033,2020-03-25,436.05,true
U0261,R058,2022-09-12,111.64,true
U0261,R184,2021-04-07,261.72,true
U0261,R064,2020-04-08,238.0,false
U0261,R085,2022-12-26,780.47,false
U0261,R195,2024-01-17,148.78,false
U0261,R096,2022-09-16,158.92,true
U0261,R192,2024-01-30,649.83,true
U0262,R047,2019-01-30,157.22,true
U0262,R061,2019-11-28,347.57,true
U0262,R147,2021-09-11,412.88,false
U0262,R049,2022-07-11,702.14,false
U0263,R055,2021-07-17,515.98,false
U0263,R031,2023-03-06,259.48,false
U0263,R087,2024-01-02,189.74,false
U0263,R125,2023-05-01,461.68,true
U0263,R172,2023-10-20,306.78,false
U0263,R017,2023-05-21,324.07,true
U0263,R140,2019-09-16,120.94,false
U0263,R029,2019-09-04,462.85,false
U0264,R089,2020-09-20,389.42,true
U0264,R130,2020-01-09,348.17,true
U0264,R037,2023-09-17,560.43,true
U0265,R188,2023-03-05,315.45,true
U0265,R145,2023-10-28,447.92,true
U0265,R137,2021-01-12,454.59,true
U0265,R096,2019-11-22,125.1,true
U0266,R163,2023-10-26,513.64,true
U0266,R139,2024-04-13,766.35,false
U0266,R052,2020-07-24,86.68,false
U0266,R076,2021-03-09,725.72,false
U0266,R122,2021-08-16,291.44,false
U0266,R001,2019-06-03,238.5,false
U0266,R054,2024-03-05,600.1,true
U0266,R016,2023-03-27,357.78,true
U0266,R124,2023-08-12,170.19,true
U0266,R101,2023-05-30,169.58,false
U0266,R101,2022-04-26,195.03,false
U0267,R058,2024-05-26,761.79,true
U0267,R103,2019-09-10,594.48,true
U0268,R114,2019-10-19,554.18,false
U0268,R003,2022-07-28,137.97,false
U0268,R135,2019-07-30,628.74,false
U0268,R060,2022-09-14,378.7,true
U0269,R191,2022-06-03,390.78,true
U0269,R194,2024-02-08,590.01,false
U0269,R011,2021-02-20,678.48,false
U0269,R029,2022-07-07,399.89,true
U0269,R182,2022-11-17,699.13,false
U0269,R195,2020-08-19,218.48,true
U0269,R023,2023-02-07,502.49,false
U0269,R062,2023-11-16,687.47,false
U0269,R180,2024-05-26,374.36,true
U0270,R027,2023-11-07,627.46,false
U0270,R065,2022-08-04,430.87,false
U0270,R171,2023-09-09,238.44,false
U0270,R022,2019-01-27,125.85,false
U0270,R063,2022-04-14,421.23,false
U0270,R171,2020-06-28,127.97,false
U0270,R144,2022-05-27,678.06,false
U0270,R156,2021-11-28,702.8,false
U0270,R011,2022-05-17,130.85,true
U0270,R148,2019-07-14,138.11,true
U0270,R093,2022-04-03,554.46,false
U0271,R184,2023-03-05,79.9,false
U0271,R118,2022-03-20,697.56,true
U0271,R103,2023-07-24,653.92,false
U0271,R172,2024-02-03,69.23,true
U0271,R007,2022-07-15,759.46,true
U0271,R075,2024-02-29,359.11,true
U0271,R187,2021-07-24,687.07,false
U0272,R175,2020-12-05,314.28,true
U0272,R071,2021-07-02,637.78,false
U0272,R118,2022-12-02,793.23,false
U0272,R197,2023-06-14,170.44,false
U0272,R190,2021-04-01,614.99,true
U0272,R128,2023-10-21,116.65,false
U0273,R138,2023-02-24,653.87,true
U0273,R082,2023-08-25,279.38,true
U0273,R164,2021-04-11,284.69,false
U0273,R164,2020-01-17,617.42,true
U0273,R068,2023-10-20,580.55,false
U0273,R087,2023-07-09,378.33,false
U0273,R194,2019-11-23,769.48,false
U0273,R005,2019-08-17,192.34,false
U0273,R130,2022-12-05,531.73,false
U0273,R194,2022-02-20,453.69,false
U0274,R179,2019-06-05,198.96,true
U0274,R183,2022-05-09,736.02,false
U0274,R068,2019-10-26,586.92,false
U0274,R102,2019-09-30,740.94,true
U0274,R189,2023-07-27,707.35,false
U0274,R158,2022-03-13,778.06,false
U0274,R058,2021-06-25,669.6,true
U0274,R141,2019-11-14,550.64,false
U0274,R007,2021-10-09,218.35,true
U0274,R063,2023-11-28,219.37,true
U0275,R004,2020-08-30,232.76,true
U0275,R157,2021-09-16,678.45,false
U0275,R143,2022-02-02,798.78,true
U0276,R048,2023-10-03,438.93,false
U0276,R161,2022-03-24,716.45,false
U0276,R192,2020-06-19,580.06,false
U0276,R068,2021-06-02,327.67,true
U0276,R082,2022-01-11,317.81,true
U0276,R083,2023-10-28,670.59,true
U0276,R138,2022-03-31,146.57,false
U0277,R081,2019-08-03,655.44,true
U0277,R185,2020-12-14,588.17,true
U0277,R120,2020-07-05,480.69,true
U0277,R118,2022-06-21,378.4,false
U0277,R017,2024-05-06,796.84,true
U0277,R144,2021-07-07,469.25,true
U0277,R089,2021-09-03,700.68,true
U0277,R017,2022-10-28,315.81,false
U0277,R146,2020-05-31,760.51,true
U0278,R154,2021-10-02,373.12,true
U0278,R102,2020-03-16,546.35,false
U0278,R138,2022-11-28,556.0,false
U0278,R060,2022-03-13,648.81,false
U0278,R037,2023-04-19,454.71,false
U0278,R002,2022-06-02,89.73,false
U0278,R151,2019-09-03,630.97,true
U0278,R158,2019-05-11,447.33,true
U0278,R188,2020-02-03,236.6,true
U0278,R047,2019-03-02,537.06,false
U0278,R187,2019-09-02,298.84,true
U0278,R104,2022-03-21,575.7,false
U0279,R098,2022-11-27,405.81,false
U0279,R047,2019-07-16,283.4,true
U0279,R182,2021-05-31,709.3,false
U0279,R024,2020-01-13,245.38,true
U0279,R059,2020-12-20,789.23,true
U0279,R087,2021-07-14,613.86,false
U0279,R006,2023-12-06,504.62,true
U0280,R096,2019-07-15,176.38,true
U0280,R002,2020-10-31,338.57,true
U0280,R146,2022-02-27,331.13,true
U0280,R045,2020-01-22,527.36,false
U0280,R047,2022-01-01,213.78,false
U0280,R025,2023-11-22,562.39,true
U0280,R154,2021-02-05,480.49,false
U0280,R181,2023-09-29,709.75,true
U0280,R130,2019-11-01,660.77,false
U0280,R008,2022-06-28,79.08,true
U0280,R080,2024-03-29,268.57,false
U0281,R047,2022-04-23,438.87,true
U0281,R128,2020-01-31,502.63,false
U0281,R117,2024-03-16,543.87,false
U0281,R115,2024-04-17,137.29,true
U0281,R087,2020-05-19,324.27,true
U0281,R126,2020-01-21,645.54,true
U0281,R092,2019-05-01,737.46,false
U0281,R169,2022-12-20,615.96,true
U0281,R134,2019-07-06,547.63,false
U0281,R135,2022-02-27,481.32,false
U0281,R194,2022-01-23,532.4,false
U0282,R035,2021-07-06,622.64,false
U0282,R161,2021-05-23,353.18,false
U0282,R022,2021-10-01,67.88,true
U0282,R083,2022-02-23,413.08,false
U0282,R079,2021-10-16,794.22,false
U0282,R198,2022-11-01,574.18,true
U0283,R023,2020-09-20,719.07,true
U0283,R165,2020-10-04,604.44,true
U0283,R013,2020-09-12,338.68,false
U0283,R138,2019-04-18,667.81,false
U0284,R131,2021-12-09,686.92,false
U0284,R175,2022-12-02,83.54,true
U0284,R026,2021-07-25,762.47,true
U0284,R183,2020-10-17,104.72,true
U0284,R127,2020-02-28,478.36,true
U0284,R012,2024-03-03,336.12,true
U0284,R075,2019-01-10,728.3,false
U0284,R046,2021-03-09,669.93,false
U0284,R103,2019-04-02,166.95,true
U0284,R160,2022-10-01,243.64,false
U0284,R175,2022-03-14,582.63,false
U0284,R053,2024-04-09,709.01,false
U0285,R177,2019-01-21,361.92,false
U0285,R097,2020-07-23,681.98,true
U0285,R200,2021-09-26,240.07,true
U0285,R161,2022-11-19,346.6,false
U0285,R033,2022-09-19,567.12,true
U0285,R164,2019-08-23,136.46,false
U0285,R018,2020-01-11,452.7,true
U0286,R066,2024-05-10,560.68,false
U0286,R073,2022-01-03,264.83,false
U0286,R028,2023-04-08,139.55,true
U0286,R023,2022-02-10,684.84,true
U0286,R033,2021-11-27,796.67,false
U0286,R123,2019-08-12,133.55,true
U0286,R100,2020-01-13,112.71,true
U0286,R062,2021-06-11,511.49,false
U0286,R190,2019-10-20,381.52,true
U0286,R170,2024-03-27,427.71,true
U0286,R197,2020-03-06,593.68,true
U0286,R146,2019-01-30,761.44,false
U0287,R045,2020-12-18,396.53,true
U0287,R101,2021-02-17,164.82,false
U0287,R130,2019-05-11,218.93,true
U0287,R086,2022-09-09,590.89,true
U0287,R113,2019-05-23,682.57,false
U0288,R042,2019-10-21,460.34,false
U0288,R015,2019-08-17,563.57,false
U0288,R133,2021-12-30,63.1,true
U0288,R186,2024-03-25,291.24,true
U0288,R037,2024-01-21,127.84,true
U0288,R002,2021-02-19,52.57,true
U0288,R100,2023-04-24,475.22,true
U0288,R196,2022-07-10,76.4,true
U0288,R006,2022-08-21,668.0,false
U0289,R166,2021-03-01,261.85,false
U0289,R116,2024-02-08,611.05,false
U0289,R157,2020-05-27,308.86,false
U0289,R123,2024-02-26,723.93,false
U0289,R138,2023-12-07,320.1,true
U0289,R074,2022-07-28,598.23,false
U0289,R066,2023-12-12,170.24,true
U0289,R111,2023-07-08,274.89,true
U0289,R118,2021-04-20,583.01,true
U0289,R103,2019-09-14,680.1,false
U0290,R104,2021-05-12,712.72,false
U0290,R188,2021-07-15,382.92,false
U0290,R119,2021-01-14,303.35,false
U0290,R035,2023-01-21,447.45,true
U0291,R183,2020-01-27,476.29,false
U0291,R119,2022-01-27,696.83,false
U0291,R096,2022-08-11,280.17,false
U0291,R037,2021-08-21,131.49,false
U0292,R199,2023-11-17,517.7,true
U0292,R052,2020-03-20,303.26,true
U0292,R169,2021-02-26,752.84,false
U0292,R047,2024-04-15,382.24,true
U0292,R099,2022-03-08,550.25,false
U0293,R175,2022-02-27,626.93,false
U0293,R148,2023-05-21,650.63,true
U0293,R106,2020-10-10,401.43,true
U0293,R196,2024-03-22,415.01,true
U0293,R174,2019-07-18,640.22,true
U0293,R006,2019-01-18,740.13,true
U0293,R085,2023-10-13,117.46,false
U0293,R052,2023-03-03,162.95,true
U0293,R079,2023-09-18,99.52,false
U0293,R150,2024-01-27,671.19,false
U0293,R087,2022-12-11,181.41,false
U0293,R026,2023-07-02,471.42,true
U0294,R107,2019-08-31,449.23,false
U0294,R041,2022-02-24,464.24,false
U0294,R180,2020-07-29,567.47,true
U0295,R170,2024-04-20,159.98,false
U0295,R025,2023-03-28,79.53,false
U0296,R098,2021-09-03,177.84,true
U0296,R151,2022-11-10,790.83,false
U0296,R113,2022-04-12,478.93,false
U0296,R006,2021-10-04,759.95,false
U0296,R087,2019-06-24,714.87,true
U0296,R046,2019-10-04,518.02,false
U0296,R039,2019-08-16,794.67,true
U0296,R163,2020-10-18,269.26,true
U0297,R155,2023-06-26,421.06,false
U0297,R044,2021-01-17,688.44,true
U0297,R132,2020-07-27,786.53,true
U0297,R126,2020-10-14,729.36,true
U0297,R167,2020-05-04,575.39,false
U0297,R115,2021-06-05,303.14,false
U0298,R195,2022-09-06,393.57,true
U0298,R086,2022-02-03,73.53,true
U0298,R189,2022-03-20,64.41,false
U0298,R052,2024-01-27,402.59,false
U0298,R010,2022-11-24,553.93,false
U0298,R086,2021-01-21,652.36,false
U0298,R105,2022-12-19,306.6,false
U0298,R185,2020-06-19,464.29,false
U0298,R073,2020-06-30,112.48,false
U0298,R172,2019-06-23,654.11,false
U0298,R131,2024-01-09,135.14,true
U0298,R196,2019-08-08,232.22,true
U0299,R017,2019-11-12,478.93,true
U0299,R200,2019-06-28,697.77,true
U0299,R186,2019-01-28,602.38,false
U0299,R159,2019-05-25,167.18,false
U0299,R162,2023-11-24,298.18,true
U0299,R157,2019-09-07,92.12,true
U0300,R191,2024-03-12,110.87,true
U0300,R184,2024-05-02,118.69,false
U0300,R176,2020-04-22,207.66,true
U0300,R100,2020-10-18,519.09,true
U0301,R051,2022-12-21,790.95,true
U0301,R121,2020-08-12,598.67,true
U0301,R114,2020-01-14,430.69,true
U0301,R046,2020-02-09,247.45,true
U0301,R180,2019-09-11,577.15,true
U0301,R049,2020-01-19,686.46,true
U0301,R042,2021-03-19,526.47,false
U0301,R154,2021-04-24,429.99,false
U0302,R110,2020-05-28,668.35,true
U0302,R136,2019-01-15,541.13,false
U0302,R073,2023-03-25,170.95,true
U0302,R017,2021-10-08,308.17,true
U0303,R194,2023-08-02,372.57,false
U0303,R004,2023-03-05,555.88,false
U0303,R151,2023-04-29,737.25,false
U0303,R179,2022-10-26,504.13,true
U0303,R146,2020-06-21,595.36,false
U0303,R116,2021-01-03,606.64,false
U0303,R095,2021-10-20,275.19,false
U0303,R081,2022-01-23,799.32,true
U0303,R059,2022-04-17,177.91,false
U0303,R105,2021-08-10,709.98,false
U0304,R119,2023-11-15,724.32,false
U0304,R040,2019-10-18,603.39,false
U0304,R108,2024-04-28,68.36,true
U0304,R082,2021-02-20,792.32,true
U0304,R103,2021-01-18,60.46,true
U0304,R039,2022-04-29,759.53,true
U0304,R025,2019-02-03,343.47,true
U0305,R087,2020-02-10,66.26,false
U0305,R041,2020-09-13,672.33,false
U0305,R059,2020-01-25,414.9,false
U0305,R111,2021-06-10,760.5,true
U0305,R125,2022-09-25,94.82,true
U0306,R083,2022-12-16,407.53,false
U0306,R037,2020-04-26,439.07,false
U0307,R107,2021-10-01,59.73,false
U0307,R162,2019-11-21,303.94,false
U0307,R176,2022-06-20,371.75,true
U0307,R154,2019-09-23,447.23,false
U0308,R096,2023-07-11,566.39,true
U0308,R095,2022-03-03,777.82,true
U0308,R005,2021-07-04,327.51,true
U0308,R054,2024-04-18,294.65,true
U0308,R081,2022-07-22,736.8,false
U0308,R072,2022-02-10,305.57,false
U0308,R179,2020-02-03,726.39,false
U0308,R162,2022-03-18,778.35,true
U0308,R182,2022-04-29,507.04,true
U0308,R126,2022-02-27,402.31,true
U0308,R081,2021-11-12,710.55,false
U0308,R193,2019-10-31,517.71,true
U0309,R126,2021-08-05,501.95,false
U0309,R018,2021-07-09,342.18,true
U0309,R198,2020-07-19,583.93,false
U0309,R200,2019-05-01,405.31,true
U0309,R163,2019-01-07,295.41,false
U0309,R144,2019-10-27,637.76,false
U0309,R125,2020-10-05,503.58,true
U0309,R166,2020-01-21,768.29,true
U0309,R076,2023-02-11,95.42,true
U0310,R130,2020-08-01,236.17,false
U0310,R109,2022-12-05,663.94,true
U0310,R077,2020-06-18,203.18,false
U0310,R007,2019-03-01,538.73,false
U0310,R021,2021-01-24,398.7,true
U0310,R115,2022-07-05,336.51,true
U0310,R153,2021-06-28,618.85,true
U0310,R071,2021-07-22,256.96,false
U0310,R073,2019-11-30,489.86,false
U0311,R032,2019-04-18,700.8,false
U0312,R037,2020-10-07,673.85,false
U0312,R141,2019-02-22,521.67,false
U0312,R102,2019-12-31,294.96,true
U0312,R165,2020-08-02,293.01,true
U0312,R131,2019-04-25,592.08,true
U0312,R128,2019-05-11,745.21,true
U0313,R027,2021-12-06,172.54,true
U0313,R024,2023-03-26,320.24,false
U0313,R087,2019-06-16,359.48,true
U0314,R103,2022-01-21,96.61,false
U0314,R165,2023-06-06,346.99,true
U0314,R141,2023-08-13,117.11,true
U0314,R115,2019-11-22,136.44,false
U0314,R059,2020-05-05,92.39,true
U0314,R014,2022-08-09,682.17,true
U0314,R123,2019-03-28,81.63,true
U0314,R040,2024-05-08,702.86,false
U0315,R100,2023-03-29,525.75,false
U0315,R005,2021-11-10,624.15,false
U0315,R007,2022-10-03,586.06,false
U0315,R141,2019-05-20,80.1,true
U0315,R054,2020-04-15,487.05,true
U0315,R090,2022-12-08,110.47,false
U0316,R043,2021-03-24,209.58,true
U0316,R161,2023-03-05,517.09,false
U0316,R143,2021-02-05,433.16,true
U0316,R052,2023-03-25,505.71,false
U0316,R051,2020-10-31,723.45,false
U0316,R031,2022-08-25,264.04,true
U0316,R115,2022-05-20,775.8,false
U0316,R053,2020-01-14,134.52,false
U0316,R028,2023-03-02,749.81,true
U0317,R195,2022-03-13,601.78,false
U0317,R177,2022-10-12,210.76,false
U0317,R093,2021-08-07,90.78,true
U0317,R146,2023-12-29,713.29,false
U0318,R131,2019-02-18,282.43,true
U0318,R047,2023-10-29,300.45,false
U0318,R185,2021-03-06,589.98,false
U0318,R101,2022-05-17,615.39,false
U0319,R144,2022-05-07,264.01,true
U0319,R020,2022-06-16,130.45,true
U0319,R008,2022-06-22,87.52,true
U0319,R071,2024-03-19,50.01,false
U0319,R098,2023-02-01,476.08,true
U0319,R025,2019-04-20,326.04,true
U0319,R109,2023-02-28,707.33,true
U0319,R072,2021-05-05,540.22,false
U0320,R031,2020-09-10,156.38,false
U0321,R031,2024-02-26,527.53,true
U0321,R122,2019-12-24,60.76,true
U0321,R186,2020-04-25,391.43,false
U0321,R070,2019-02-16,577.16,false
U0322,R188,2022-11-17,164.97,true
U0322,R102,2022-10-20,333.07,true
U0323,R111,2023-08-28,399.28,true
U0323,R004,2022-03-27,723.06,true
U0323,R198,2023-11-30,260.62,false
U0323,R185,2021-09-08,202.02,false
U0323,R007,2022-10-06,253.97,true
U0323,R061,2022-11-13,385.99,true
U0323,R167,2019-04-01,705.14,false
U0323,R144,2024-05-03,577.21,true
U0324,R191,2019-04-07,264.89,true
U0324,R154,2021-01-22,392.19,false
U0324,R140,2019-12-02,329.95,false
U0324,R186,2022-02-02,455.58,false
U0324,R189,2022-08-02,310.09,true
U0324,R149,2021-04-02,329.08,false
U0324,R197,2020-08-21,160.72,false
U0324,R173,2022-01-15,355.87,false
U0324,R023,2022-05-18,239.9,true
U0324,R086,2024-03-08,319.0,false
U0324,R116,2023-03-24,454.41,true
U0324,R011,2020-12-04,429.76,true
U0325,R088,2022-01-11,524.52,true
U0325,R147,2019-10-13,782.92,true
U0325,R178,2021-03-22,111.31,false
U0325,R029,2021-10-23,458.0,true
U0325,R148,2019-01-09,241.04,true
U0325,R190,2020-04-09,563.01,false
U0325,R126,2019-08-28,294.12,false
U0325,R141,2024-04-02,346.22,false
U0325,R057,2022-03-27,313.35,false
U0325,R177,2023-03-20,790.96,true
U0326,R165,2021-07-18,166.78,true
U0326,R184,2019-01-02,719.89,true
